Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037214100","Census Tract 2141, Los Angeles County, California","ACSSF","ca","140","00","0004887",,,,,"06","037",,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214100","Census Tract 2141",,,,3532,3044,71,0,215,4,27,171,86.18,2.01,0,6.09,0.11,0.76,4.84
"06037214400","Census Tract 2144, Los Angeles County, California","ACSSF","ca","140","00","0004888",,,,,"06","037",,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214400","Census Tract 2144",,,,3065,2423,34,0,239,0,169,200,79.05,1.11,0,7.8,0,5.51,6.53
"06037214501","Census Tract 2145.01, Los Angeles County, California","ACSSF","ca","140","00","0004889",,,,,"06","037",,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214501","Census Tract 2145.01",,,,3609,1418,250,0,1648,0,75,218,39.29,6.93,0,45.66,0,2.08,6.04
"06037214503","Census Tract 2145.03, Los Angeles County, California","ACSSF","ca","140","00","0004890",,,,,"06","037",,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214503","Census Tract 2145.03",,,,3273,1601,132,30,1216,0,118,176,48.92,4.03,0.92,37.15,0,3.61,5.38
"06037214504","Census Tract 2145.04, Los Angeles County, California","ACSSF","ca","140","00","0004891",,,,,"06","037",,,"214504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214504","Census Tract 2145.04",,,,3647,1314,281,17,1440,0,217,378,36.03,7.7,0.47,39.48,0,5.95,10.36
"06037214505","Census Tract 2145.05, Los Angeles County, California","ACSSF","ca","140","00","0004892",,,,,"06","037",,,"214505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214505","Census Tract 2145.05",,,,1258,846,134,0,217,0,43,18,67.25,10.65,0,17.25,0,3.42,1.43
"06037214600","Census Tract 2146, Los Angeles County, California","ACSSF","ca","140","00","0004893",,,,,"06","037",,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214600","Census Tract 2146",,,,2273,1814,108,0,107,0,43,201,79.81,4.75,0,4.71,0,1.89,8.84
"06037214700","Census Tract 2147, Los Angeles County, California","ACSSF","ca","140","00","0004894",,,,,"06","037",,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214700","Census Tract 2147",,,,2307,1925,67,0,154,0,23,138,83.44,2.9,0,6.68,0,1,5.98
"06037214800","Census Tract 2148, Los Angeles County, California","ACSSF","ca","140","00","0004895",,,,,"06","037",,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214800","Census Tract 2148",,,,2653,2080,183,5,178,0,59,148,78.4,6.9,0.19,6.71,0,2.22,5.58
"06037214902","Census Tract 2149.02, Los Angeles County, California","ACSSF","ca","140","00","0004896",,,,,"06","037",,,"214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214902","Census Tract 2149.02",,,,2391,1908,106,0,130,0,17,230,79.8,4.43,0,5.44,0,0.71,9.62
"06037214903","Census Tract 2149.03, Los Angeles County, California","ACSSF","ca","140","00","0004897",,,,,"06","037",,,"214903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214903","Census Tract 2149.03",,,,1522,1058,45,0,236,0,80,103,69.51,2.96,0,15.51,0,5.26,6.77
"06037214904","Census Tract 2149.04, Los Angeles County, California","ACSSF","ca","140","00","0004898",,,,,"06","037",,,"214904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214904","Census Tract 2149.04",,,,1340,1094,19,0,105,0,79,43,81.64,1.42,0,7.84,0,5.9,3.21
"06037215101","Census Tract 2151.01, Los Angeles County, California","ACSSF","ca","140","00","0004899",,,,,"06","037",,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037215101","Census Tract 2151.01",,,,2845,1668,157,13,416,0,174,417,58.63,5.52,0.46,14.62,0,6.12,14.66
"06037215102","Census Tract 2151.02, Los Angeles County, California","ACSSF","ca","140","00","0004900",,,,,"06","037",,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037215102","Census Tract 2151.02",,,,3110,2237,163,0,255,0,84,371,71.93,5.24,0,8.2,0,2.7,11.93
"06037216100","Census Tract 2161, Los Angeles County, California","ACSSF","ca","140","00","0004901",,,,,"06","037",,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216100","Census Tract 2161",,,,2003,1181,276,7,391,1,70,77,58.96,13.78,0.35,19.52,0.05,3.49,3.84
"06037216201","Census Tract 2162.01, Los Angeles County, California","ACSSF","ca","140","00","0004902",,,,,"06","037",,,"216201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216201","Census Tract 2162.01",,,,2386,1286,262,5,455,0,42,336,53.9,10.98,0.21,19.07,0,1.76,14.08
"06037216202","Census Tract 2162.02, Los Angeles County, California","ACSSF","ca","140","00","0004903",,,,,"06","037",,,"216202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216202","Census Tract 2162.02",,,,2564,1294,350,11,523,0,220,166,50.47,13.65,0.43,20.4,0,8.58,6.47
"06037216301","Census Tract 2163.01, Los Angeles County, California","ACSSF","ca","140","00","0004904",,,,,"06","037",,,"216301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216301","Census Tract 2163.01",,,,1519,1210,48,0,74,0,0,187,79.66,3.16,0,4.87,0,0,12.31
"06037216302","Census Tract 2163.02, Los Angeles County, California","ACSSF","ca","140","00","0004905",,,,,"06","037",,,"216302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216302","Census Tract 2163.02",,,,3009,1814,328,0,350,0,238,279,60.29,10.9,0,11.63,0,7.91,9.27
"06037216401","Census Tract 2164.01, Los Angeles County, California","ACSSF","ca","140","00","0004906",,,,,"06","037",,,"216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216401","Census Tract 2164.01",,,,3621,2654,207,0,361,29,79,291,73.29,5.72,0,9.97,0.8,2.18,8.04
"06037216402","Census Tract 2164.02, Los Angeles County, California","ACSSF","ca","140","00","0004907",,,,,"06","037",,,"216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216402","Census Tract 2164.02",,,,2621,1809,51,8,174,0,69,510,69.02,1.95,0.31,6.64,0,2.63,19.46
"06037216700","Census Tract 2167, Los Angeles County, California","ACSSF","ca","140","00","0004908",,,,,"06","037",,,"216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216700","Census Tract 2167",,,,3322,1529,883,19,290,0,278,323,46.03,26.58,0.57,8.73,0,8.37,9.72
"06037216800","Census Tract 2168, Los Angeles County, California","ACSSF","ca","140","00","0004909",,,,,"06","037",,,"216800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216800","Census Tract 2168",,,,3175,2071,237,0,246,29,98,494,65.23,7.46,0,7.75,0.91,3.09,15.56
"06037216901","Census Tract 2169.01, Los Angeles County, California","ACSSF","ca","140","00","0004910",,,,,"06","037",,,"216901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216901","Census Tract 2169.01",,,,2624,1053,1137,0,137,13,147,137,40.13,43.33,0,5.22,0.5,5.6,5.22
"06037216902","Census Tract 2169.02, Los Angeles County, California","ACSSF","ca","140","00","0004911",,,,,"06","037",,,"216902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216902","Census Tract 2169.02",,,,2145,1229,287,7,48,0,141,433,57.3,13.38,0.33,2.24,0,6.57,20.19
"06037217001","Census Tract 2170.01, Los Angeles County, California","ACSSF","ca","140","00","0004912",,,,,"06","037",,,"217001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037217001","Census Tract 2170.01",,,,2749,2381,34,0,96,0,24,214,86.61,1.24,0,3.49,0,0.87,7.78
"06037217002","Census Tract 2170.02, Los Angeles County, California","ACSSF","ca","140","00","0004913",,,,,"06","037",,,"217002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037217002","Census Tract 2170.02",,,,4514,3725,169,2,186,0,183,249,82.52,3.74,0.04,4.12,0,4.05,5.52
"06037217101","Census Tract 2171.01, Los Angeles County, California","ACSSF","ca","140","00","0004914",,,,,"06","037",,,"217101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037217101","Census Tract 2171.01",,,,2820,776,350,0,84,0,689,921,27.52,12.41,0,2.98,0,24.43,32.66
"06037217102","Census Tract 2171.02, Los Angeles County, California","ACSSF","ca","140","00","0004915",,,,,"06","037",,,"217102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037217102","Census Tract 2171.02",,,,2799,1319,975,0,134,0,199,172,47.12,34.83,0,4.79,0,7.11,6.15
"06037217200","Census Tract 2172, Los Angeles County, California","ACSSF","ca","140","00","0004916",,,,,"06","037",,,"217200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037217200","Census Tract 2172",,,,3839,1218,1274,0,281,22,623,421,31.73,33.19,0,7.32,0.57,16.23,10.97
"06037218110","Census Tract 2181.10, Los Angeles County, California","ACSSF","ca","140","00","0004917",,,,,"06","037",,,"218110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218110","Census Tract 2181.10",,,,3562,854,599,19,370,0,1493,227,23.98,16.82,0.53,10.39,0,41.91,6.37
"06037218120","Census Tract 2181.20, Los Angeles County, California","ACSSF","ca","140","00","0004918",,,,,"06","037",,,"218120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218120","Census Tract 2181.20",,,,3749,1054,510,0,461,143,1143,438,28.11,13.6,0,12.3,3.81,30.49,11.68
"06037218210","Census Tract 2182.10, Los Angeles County, California","ACSSF","ca","140","00","0004919",,,,,"06","037",,,"218210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218210","Census Tract 2182.10",,,,3660,1268,369,167,214,5,983,654,34.64,10.08,4.56,5.85,0.14,26.86,17.87
"06037218220","Census Tract 2182.20, Los Angeles County, California","ACSSF","ca","140","00","0004920",,,,,"06","037",,,"218220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218220","Census Tract 2182.20",,,,3848,1558,713,37,367,33,803,337,40.49,18.53,0.96,9.54,0.86,20.87,8.76
"06037218300","Census Tract 2183, Los Angeles County, California","ACSSF","ca","140","00","0004921",,,,,"06","037",,,"218300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218300","Census Tract 2183",,,,5863,2328,1442,42,308,0,1388,355,39.71,24.59,0.72,5.25,0,23.67,6.05
"06037218400","Census Tract 2184, Los Angeles County, California","ACSSF","ca","140","00","0004922",,,,,"06","037",,,"218400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218400","Census Tract 2184",,,,4433,1589,762,23,142,0,1446,471,35.84,17.19,0.52,3.2,0,32.62,10.62
"06037218500","Census Tract 2185, Los Angeles County, California","ACSSF","ca","140","00","0004923",,,,,"06","037",,,"218500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218500","Census Tract 2185",,,,2679,930,596,44,118,0,505,486,34.71,22.25,1.64,4.4,0,18.85,18.14
"06037218600","Census Tract 2186, Los Angeles County, California","ACSSF","ca","140","00","0004924",,,,,"06","037",,,"218600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218600","Census Tract 2186",,,,2964,1002,660,0,207,0,709,386,33.81,22.27,0,6.98,0,23.92,13.02
"06037218701","Census Tract 2187.01, Los Angeles County, California","ACSSF","ca","140","00","0004925",,,,,"06","037",,,"218701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218701","Census Tract 2187.01",,,,2117,634,743,2,309,14,311,104,29.95,35.1,0.09,14.6,0.66,14.69,4.91
"06037218702","Census Tract 2187.02, Los Angeles County, California","ACSSF","ca","140","00","0004926",,,,,"06","037",,,"218702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218702","Census Tract 2187.02",,,,2333,518,649,14,127,0,615,410,22.2,27.82,0.6,5.44,0,26.36,17.57
"06037218800","Census Tract 2188, Los Angeles County, California","ACSSF","ca","140","00","0004927",,,,,"06","037",,,"218800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218800","Census Tract 2188",,,,2591,515,594,0,370,0,680,432,19.88,22.93,0,14.28,0,26.24,16.67
"06037218900","Census Tract 2189, Los Angeles County, California","ACSSF","ca","140","00","0004928",,,,,"06","037",,,"218900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037218900","Census Tract 2189",,,,5683,1335,2508,13,223,0,1286,318,23.49,44.13,0.23,3.92,0,22.63,5.6
"06037219010","Census Tract 2190.10, Los Angeles County, California","ACSSF","ca","140","00","0004929",,,,,"06","037",,,"219010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219010","Census Tract 2190.10",,,,3042,888,860,5,17,0,824,448,29.19,28.27,0.16,0.56,0,27.09,14.73
"06037219020","Census Tract 2190.20, Los Angeles County, California","ACSSF","ca","140","00","0004930",,,,,"06","037",,,"219020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219020","Census Tract 2190.20",,,,5221,1107,1266,20,79,0,2018,731,21.2,24.25,0.38,1.51,0,38.65,14
"06037219300","Census Tract 2193, Los Angeles County, California","ACSSF","ca","140","00","0004931",,,,,"06","037",,,"219300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219300","Census Tract 2193",,,,3826,1192,860,0,205,0,868,701,31.16,22.48,0,5.36,0,22.69,18.32
"06037219500","Census Tract 2195, Los Angeles County, California","ACSSF","ca","140","00","0004932",,,,,"06","037",,,"219500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219500","Census Tract 2195",,,,1930,465,855,0,334,0,207,69,24.09,44.3,0,17.31,0,10.73,3.58
"06037219700","Census Tract 2197, Los Angeles County, California","ACSSF","ca","140","00","0004933",,,,,"06","037",,,"219700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219700","Census Tract 2197",,,,4473,1777,918,15,89,0,1159,515,39.73,20.52,0.34,1.99,0,25.91,11.51
"06037219800","Census Tract 2198, Los Angeles County, California","ACSSF","ca","140","00","0004934",,,,,"06","037",,,"219800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219800","Census Tract 2198",,,,3000,1183,444,0,30,0,843,500,39.43,14.8,0,1,0,28.1,16.67
"06037219901","Census Tract 2199.01, Los Angeles County, California","ACSSF","ca","140","00","0004935",,,,,"06","037",,,"219901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219901","Census Tract 2199.01",,,,4693,2227,537,0,63,0,983,883,47.45,11.44,0,1.34,0,20.95,18.82
"06037219902","Census Tract 2199.02, Los Angeles County, California","ACSSF","ca","140","00","0004936",,,,,"06","037",,,"219902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037219902","Census Tract 2199.02",,,,3307,1375,618,0,63,12,832,407,41.58,18.69,0,1.91,0.36,25.16,12.31
"06037220000","Census Tract 2200, Los Angeles County, California","ACSSF","ca","140","00","0004937",,,,,"06","037",,,"220000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037220000","Census Tract 2200",,,,4472,1189,1701,0,324,22,939,297,26.59,38.04,0,7.25,0.49,21,6.64
